symbol,name,country,industry,Market Capitalization,Total Revenue ,Shares Outstanding (mm),shares,currency,jakota_indicies
8150.TW,ChipMOS TECHNOLOGIES INC. ,Taiwan,Semiconductors,845,641,727,727240000,TWD,"[]"
185750.KO,Chong Kun Dang Pharmaceutical Corp. ,South Korea,Pharmaceuticals,841,1171,12,12144000,KRW,"[]"
6196.TW,Marketech International Corp. ,Taiwan,Semiconductor Materials and Equipment,841,1809,196,196124992,TWD,"[tech-100,semiconductors-25]"
4128.TWO,Microbio Co. Ltd. ,Taiwan,Personal Care Products,840,51,560,560161984,TWD,"[consumer-50]"
4565.TSE,Sosei Group Corporation ,Japan,Pharmaceuticals,840,106,82,82336496,JPY,"[]"
6670.TW,FuSheng Precision Co. Ltd. ,Taiwan,Leisure Products,838,943,133,132574000,TWD,"[consumer-50]"
6278.TW,Taiwan Surface Mounting Technology Corp. ,Taiwan,Electronic Components,835,1814,292,292398016,TWD,"[tech-100]"
3962.TSE,CHANGE HoldingsInc. ,Japan,IT Consulting and Other Services,835,155,72,72355400,JPY,"[]"
2849.TW,EnTie Commercial Bank Co. Ltd. ,Taiwan,Diversified Banks,833,96,1958,1957609984,TWD,"[]"
8616.TSE,Tokai Tokyo Financial Holdings Inc. ,Japan,Investment Banking and Brokerage,832,502,249,248955008,JPY,"[]"
7389.TSE,Aichi Financial Group Inc. ,Japan,Regional Banks,831,504,49,48926900,JPY,"[]"
065350.KQ,Shinsung Delta Tech Co.Ltd. ,South Korea,Electrical Components and Equipment,828,626,27,21112500,KRW,"[]"
6214.TW,Systex Corporation ,Taiwan,IT Consulting and Other Services,826,1100,251,250892992,TWD,"[]"
6139.TW,L&K Engineering Co. Ltd. ,Taiwan,Diversified Support Services,823,1247,226,225540992,TWD,"[]"
1723.TW,China Steel Chemical Corporation ,Taiwan,Specialty Chemicals,815,302,232,232150000,TWD,"[]"
6257.TW,Sigurd Microelectronics Corporation ,Taiwan,Semiconductors,814,522,457,456740992,TWD,"[]"
5289.TWO,Innodisk Corporation ,Taiwan,Technology Hardware Storage and Peripherals,814,290,88,86666600,TWD,"[]"
3167.TSE,TOKAI Holdings Corporation ,Japan,Industrial Conglomerates,812,1607,131,131356000,JPY,"[]"
9907.TW,Ton Yi Industrial Corp. ,Taiwan,Metal Glass and Plastic Containers,809,1275,1579,1579139968,TWD,"[]"
8022.TSE,Mizuno Corporation ,Japan,Leisure Products,807,1543,26,25563500,JPY,"[consumer-50]"
2897.TW,O-Bank Co. Ltd. ,Taiwan,Diversified Banks,807,391,2732,2731470080,TWD,"[]"
336370.KO,Solus Advanced Materials Co. Ltd. ,South Korea,Electronic Components,805,344,45,35106100,KRW,"[tech-100]"
7744.TSE,Noritsu Koki Co. Ltd. ,Japan,Industrial Conglomerates,805,577,36,35657500,JPY,"[]"
4534.TSE,Mochida Pharmaceutical Co. Ltd. ,Japan,Pharmaceuticals,804,694,36,35649300,JPY,"[]"
3515.TW,ASROCK Incorporation ,Taiwan,Technology Hardware Storage and Peripherals,803,544,122,121980000,TWD,"[]"
383310.KQ,Ecopro Hn. Co. Ltd. ,South Korea,Environmental and Facilities Services,801,202,15,0,KRW,"[]"
9715.TSE,transcosmos inc. ,Japan,Data Processing and Outsourced Services,800,2556,38,37473100,JPY,"[]"
9708.TSE,Imperial Hotel Ltd. ,Japan,Hotels Resorts and Cruise Lines,800,324,119,118648000,JPY,"[]"
067310.KQ,HANA Micron Inc. ,South Korea,Semiconductors,800,701,43,24700000,KRW,"[]"
6183.TSE,BELLSYSTEM24 Holdings Inc. ,Japan,Data Processing and Outsourced Services,791,1118,74,73561600,JPY,"[]"
5191.TSE,Sumitomo Riko Company Limited ,Japan,Automotive Parts and Equipment,789,3938,104,103825000,JPY,"[]"
2457.TW,Phihong Technology Co. Ltd. ,Taiwan,Electrical Components and Equipment,789,437,431,383489984,TWD,"[]"
7516.TSE,Kohnan Shoji Co. Ltd. ,Japan,Home Improvement Retail,788,3169,30,29566000,JPY,"[consumer-50]"
3014.TW,ITE Tech. Inc ,Taiwan,Semiconductors,785,169,161,161080000,TWD,"[]"
9119.TSE,Iino Kaiun Kaisha Ltd. ,Japan,Marine Transportation,781,972,106,105804000,JPY,"[]"
032350.KO,Lotte Tour Development Co. Ltd. ,South Korea,Hotels Resorts and Cruise Lines,780,164,76,75570800,KRW,"[]"
8958.TSE,Global One Real Estate Investment Corp. ,Japan,Office REITs,779,100,1,1022830,JPY,"[]"
7222.TSE,Nissan Shatai Co. Ltd. ,Japan,Automobile Manufacturers,779,2231,136,135454000,JPY,"[]"
016790.KQ,CANARIABIO Inc. ,South Korea,Agricultural Products and Services,778,132,173,6150490,KRW,"[]"
213420.KQ,DukSan Neolux Co.Ltd ,South Korea,Semiconductors,777,127,25,24004500,KRW,"[]"
000240.KO,Hankook & Company Co. Ltd. ,South Korea,Automotive Parts and Equipment,776,753,95,94934000,KRW,"[]"
9956.TSE,Valor Holdings Co. Ltd. ,Japan,Food Retail,776,5323,54,53558500,JPY,"[consumer-50]"
1890.TSE,Toyo Construction Co. Ltd. ,Japan,Construction and Engineering,776,1211,94,94020200,JPY,"[]"
2548.TW,Huaku Development Co. Ltd. ,Taiwan,Real Estate Development,772,271,277,276639008,TWD,"[]"
5911.TSE,Yokogawa Bridge Holdings Corp. ,Japan,Construction and Engineering,771,1174,41,40749600,JPY,"[]"
2247.TW,Pan German Universal Motors Ltd. ,Taiwan,Automotive Retail,771,1571,81,80709000,TWD,"[consumer-50]"
9348.TSE,ispace inc. ,Japan,Aerospace and Defense,769,7,82,0,JPY,"[]"
7148.TSE,Financial Products Group Co. Ltd. ,Japan,Specialized Finance,767,413,85,85402896,JPY,"[]"
5726.TSE,OSAKA Titanium technologies Co.Ltd. ,Japan,Diversified Metals and Mining,764,324,37,36798500,JPY,"[]"
1905.TW,Chung Hwa Pulp Corporation ,Taiwan,Paper Products,763,719,1087,1086889984,TWD,"[]"
025900.KQ,Dongwha Enterprise Co.Ltd ,South Korea,Forest Products,760,766,18,16188100,KRW,"[]"
4071.TSE,Plus Alpha Consulting Co.Ltd. ,Japan,Application Software,760,55,42,41461700,JPY,"[tech-100]"
001120.KO,LX International Corp. ,South Korea,Trading Companies and Distributors,758,12119,36,35967900,KRW,"[]"
1440.TW,Tainan Spinning Co. Ltd. ,Taiwan,Textiles,756,676,1657,1656819968,TWD,"[]"
5310.TSE,Toyo Tanso Co. Ltd. ,Japan,Electrical Components and Equipment,755,326,21,20972500,JPY,"[]"
376300.KQ,DEAR U Co. LTD. ,South Korea,Application Software,754,47,24,0,KRW,"[tech-100]"
3076.TSE,Ai Holdings Corporation ,Japan,Electronic Equipment and Instruments,752,321,47,47360000,JPY,"[tech-100]"
336570.KQ,WON TECH Co.Ltd. ,South Korea,Health Care Equipment,748,79,88,0,KRW,"[]"
9672.TSE,Tokyotokeiba Co.Ltd. ,Japan,Leisure Facilities,746,250,27,27413500,JPY,"[consumer-50]"
3244.TSE,Samty Co. Ltd. ,Japan,Diversified Real Estate Activities,746,1128,47,46522100,JPY,"[]"
4551.TSE,Torii Pharmaceutical Co. Ltd. ,Japan,Pharmaceuticals,744,356,28,28099000,JPY,"[]"
6547.TWO,Medigen Vaccine Biologics Corporation ,Taiwan,Biotechnology,742,1,328,328364000,TWD,"[]"
114090.KO,Grand Korea Leisure Co. Ltd. ,South Korea,Casinos and Gaming,742,286,62,61855700,KRW,"[]"
6806.TW,Shinfox Energy Co. Ltd. ,Taiwan,Renewable Electricity,742,176,216,216150000,TWD,"[]"
6182.TWO,Wafer Works Corporation ,Taiwan,Semiconductor Materials and Equipment,741,378,542,541884032,TWD,"[tech-100,semiconductors-25]"
096530.KQ,Seegene Inc. ,South Korea,Biotechnology,740,341,47,25992000,KRW,"[]"
4985.TSE,Earth Corporation ,Japan,Household Products,740,1061,22,22127300,JPY,"[consumer-50]"
6670.TSE,MCJ Co. Ltd. ,Japan,Technology Hardware Storage and Peripherals,739,1286,98,98259000,JPY,"[]"
3576.TW,United Renewable Energy Co. Ltd. ,Taiwan,Semiconductors,737,573,1609,1626729984,TWD,"[]"
6632.TSE,JVCKENWOOD Corporation ,Japan,Consumer Electronics,728,2424,154,155568000,JPY,"[consumer-50]"
089860.KO,LOTTE rental co.ltd. ,South Korea,Passenger Ground Transportation,727,2139,37,36634100,KRW,"[consumer-50]"
141080.KQ,LegoChem Biosciences Inc. ,South Korea,Life Sciences Tools and Services,725,27,27,10599600,KRW,"[]"
8097.TSE,San-Ai Obbli Co. Ltd. ,Japan,Oil and Gas Refining and Marketing,725,4454,66,65824900,JPY,"[]"
5009.TWO,Gloria Material Technology Corp. ,Taiwan,Steel,725,434,514,513695008,TWD,"[]"
166090.KQ,Hana Materials Inc. ,South Korea,Semiconductor Materials and Equipment,725,244,20,19627700,KRW,"[tech-100,semiconductors-25]"
1766.TSE,Token Corporation ,Japan,Homebuilding,724,2272,13,13444100,JPY,"[]"
4770.TW,Allied Supreme Corp. ,Taiwan,Specialty Chemicals,724,203,80,79536000,TWD,"[]"
6744.TSE,Nohmi Bosai Ltd. ,Japan,Electronic Equipment and Instruments,723,739,60,60332500,JPY,"[tech-100]"
100090.KO,SK oceanplant Co.Ltd ,South Korea,Construction Machinery and Heavy Transportation Equipment,722,629,53,53235000,KRW,"[]"
3479.TSE,TKP Corporation ,Japan,Real Estate Operating Companies,720,332,42,41820700,JPY,"[]"
4694.TSE,BML Inc. ,Japan,Health Care Services,719,1067,39,38642700,JPY,"[]"
6188.TWO,Quanta Storage Inc. ,Taiwan,Technology Hardware Storage and Peripherals,718,366,278,278359008,TWD,"[]"
1707.TW,Grape King Bio Ltd ,Taiwan,Personal Care Products,718,337,148,148136992,TWD,"[consumer-50]"
7943.TSE,Nichiha Corporation ,Japan,Building Products,717,960,36,36229500,JPY,"[]"
5451.TSE,Yodogawa Steel Works Ltd. ,Japan,Steel,716,1478,29,28871200,JPY,"[]"
280360.KO,Lotte Wellfood Co.Ltd ,South Korea,Packaged Foods and Meats,713,3136,9,8841270,KRW,"[]"
093370.KO,Foosung Co. Ltd. ,South Korea,Commodity Chemicals,712,452,94,94352096,KRW,"[]"
5703.TSE,Nippon Light Metal Holdings Company Ltd. ,Japan,Aluminum,711,3570,62,61923800,JPY,"[]"
6691.TW,Yankey Engineering Co. Ltd. ,Taiwan,Construction and Engineering,709,506,87,87388800,TWD,"[]"
7976.TSE,Mitsubishi Pencil Co. Ltd. ,Japan,Office Services and Supplies,708,494,54,56671700,JPY,"[]"
7944.TSE,Roland Corporation ,Japan,Leisure Products,708,684,25,27338900,JPY,"[consumer-50]"
1419.TSE,Tama Home Co. Ltd. ,Japan,Homebuilding,707,1833,29,28988400,JPY,"[]"
1736.TW,Johnson Health Tech .Co. Ltd. ,Taiwan,Leisure Products,707,1129,303,302921984,TWD,"[consumer-50]"
6737.TSE,EIZO Corporation ,Japan,Technology Hardware Storage and Peripherals,707,564,21,20572600,JPY,"[]"
2312.TW,Kinpo Electronics Inc. ,Taiwan,Technology Hardware Storage and Peripherals,706,5730,1477,1477100032,TWD,"[]"
195870.KO,HAESUNG DS Co. Ltd. ,South Korea,Semiconductor Materials and Equipment,705,604,17,17000000,KRW,"[tech-100,semiconductors-25]"
9802.TW,Fulgent Sun International (Holding) Co. Ltd. ,Taiwan,Footwear,703,742,190,189488992,TWD,"[consumer-50]"
1232.TW,TTET Union Corporation ,Taiwan,Packaged Foods and Meats,703,799,160,159975008,TWD,"[]"
6027.TSE,Bengo4.comInc. ,Japan,Interactive Media and Services,703,63,22,22267400,JPY,"[consumer-50,entertainment-100]"
6803.TWO,ECOVE Environment Corp. ,Taiwan,Environmental and Facilities Services,700,242,71,71082800,TWD,"[]"
9842.TSE,Arclands Corporation ,Japan,Home Improvement Retail,696,2334,64,67325904,JPY,"[consumer-50]"
8081.TW,Global Mixed-Mode Technology Inc. ,Taiwan,Semiconductors,695,236,86,85729000,TWD,"[]"
4147.TWO,TaiMed Biologics Inc. ,Taiwan,Biotechnology,694,19,253,252935008,TWD,"[]"
1560.TW,Kinik Company ,Taiwan,Industrial Machinery and Supplies and Components,691,210,144,144104992,TWD,"[]"
1304.TW,USI Corporation ,Taiwan,Commodity Chemicals,691,1842,1072,1072300032,TWD,"[]"
192650.KO,DREAMTECH Co. Ltd. ,South Korea,Electronic Manufacturing Services,690,855,66,66413600,KRW,"[tech-100]"
6605.TW,Depo Auto Parts Industrial Co. Ltd. ,Taiwan,Automotive Parts and Equipment,690,578,166,165816000,TWD,"[]"
009970.KO,Youngone Holdings Co. Ltd. ,South Korea,Apparel Accessories and Luxury Goods,689,3589,12,11604900,KRW,"[consumer-50]"
2004.TSE,Showa Sangyo Co. Ltd. ,Japan,Packaged Foods and Meats,689,2380,33,33446100,JPY,"[]"
1835.TSE,Totetsu Kogyo Co. Ltd. ,Japan,Construction and Engineering,687,882,34,34425300,JPY,"[]"
9039.TSE,Sakai Moving Service Co.Ltd. ,Japan,Cargo Ground Transportation,687,768,41,40659800,JPY,"[]"
3703.TW,Continental Holdings Corporation ,Taiwan,Construction and Engineering,685,919,823,823216000,TWD,"[]"
3010.TW,Wah Lee Industrial Corporation ,Taiwan,Technology Distributors,682,2126,236,236018000,TWD,"[]"
000210.KO,DL Holdings CO. LTD. ,South Korea,Commodity Chemicals,682,4046,23,20930700,KRW,"[]"
281740.KQ,Lake Materials Co. Ltd. ,South Korea,Commodity Chemicals,682,98,66,0,KRW,"[]"
003540.KO,Daishin Securities Co.Ltd ,South Korea,Investment Banking and Brokerage,681,2065,66,36939900,KRW,"[]"
103140.KO,Poongsan Corporation ,South Korea,Diversified Metals and Mining,681,3221,27,27314300,KRW,"[]"
8153.TSE,Mos Food Services Inc. ,Japan,Restaurants,680,607,31,30840900,JPY,"[]"
2124.TSE,JAC Recruitment Co. Ltd. ,Japan,Human Resource and Employment Services,680,227,40,40383500,JPY,"[]"
085370.KQ,Lutronic Corporation ,South Korea,Health Care Equipment,680,207,25,25014400,KRW,"[]"
287410.KQ,Jeisys Medical Inc. ,South Korea,Health Care Equipment,678,95,76,4235000,KRW,"[]"
067160.KQ,AfreecaTV Co. Ltd. ,South Korea,Interactive Media and Services,677,244,11,10814400,KRW,"[consumer-50,entertainment-100]"
8370.TSE,The Kiyo Bank Ltd. ,Japan,Regional Banks,676,509,65,65243000,JPY,"[]"
5851.TSE,Ryobi Limited ,Japan,Industrial Machinery and Supplies and Components,676,1838,32,32369100,JPY,"[]"
1231.TW,Lian Hwa Foods Corporation ,Taiwan,Packaged Foods and Meats,676,353,247,246656000,TWD,"[]"
4369.TSE,Tri Chemical Laboratories Inc. ,Japan,Semiconductor Materials and Equipment,676,91,33,32497600,JPY,"[tech-100,semiconductors-25]"
1789.TW,ScinoPharm Taiwan Ltd. ,Taiwan,Pharmaceuticals,675,100,791,790739008,TWD,"[]"
1926.TSE,Raito Kogyo Co. Ltd. ,Japan,Construction and Engineering,675,808,49,48811000,JPY,"[]"
3632.TSE,GREE Inc. ,Japan,Interactive Home Entertainment,671,522,171,173364992,JPY,"[consumer-50]"
456040.KO,OCI Company Ltd. ,South Korea,Diversified Chemicals,669,-,7,0,KRW,"[]"
6104.TSE,Shibaura Machine Co.Ltd. ,Japan,Industrial Machinery and Supplies and Components,669,909,24,24162500,JPY,"[]"
6866.TSE,Hioki E.E. Corporation ,Japan,Electronic Equipment and Instruments,667,269,14,13652400,JPY,"[tech-100]"
9110.TSE,NS United Kaiun Kaisha Ltd. ,Japan,Marine Transportation,663,1687,24,23566000,JPY,"[]"
2208.TW,CSBC Corporation ,Taiwan,Construction Machinery and Heavy Transportation Equipment,662,754,934,931787008,TWD,"[]"
3380.TW,Alpha Networks Inc. ,Taiwan,Communications Equipment,662,1094,542,541718976,TWD,"[tech-100]"
9699.TSE,Nishio Holdings Co. Ltd. ,Japan,Trading Companies and Distributors,662,1257,28,27761200,JPY,"[]"
6420.TSE,Fukushima Galilei Co.Ltd. ,Japan,Industrial Machinery and Supplies and Components,662,745,20,20063200,JPY,"[]"
3854.TSE,I'LL inc. ,Japan,Systems Software,661,112,25,25034000,JPY,"[tech-100]"
4423.TSE,ARTERIA Networks Corporation ,Japan,Alternative Carriers,660,418,50,49940500,JPY,"[]"
6908.TSE,Iriso Electronics Co. Ltd. ,Japan,Electronic Components,658,370,24,23523800,JPY,"[tech-100]"
8086.TWO,Advanced Wireless Semiconductor Company ,Taiwan,Semiconductor Materials and Equipment,656,59,197,196516000,TWD,"[tech-100,semiconductors-25]"
9940.TW,Sinyi Realty Inc. ,Taiwan,Real Estate Services,656,464,737,736846976,TWD,"[]"
9937.TW,National Petroleum Co. Ltd. ,Taiwan,Automotive Retail,655,780,309,309043008,TWD,"[consumer-50]"
000670.KO,Young Poong Corporation ,South Korea,Diversified Metals and Mining,653,3149,2,1720130,KRW,"[]"
3693.TWO,AIC Inc. ,Taiwan,Technology Hardware Storage and Peripherals,652,219,39,38491000,TWD,"[]"
001430.KO,SeAH Besteel Holdings Corporation ,South Korea,Steel,651,3337,36,35862100,KRW,"[]"
7296.TSE,F.C.C. Co. Ltd. ,Japan,Automotive Parts and Equipment,650,1570,50,49727700,JPY,"[]"
003030.KO,SeAH Steel Holdings Corporation ,South Korea,Steel,650,3083,4,4040460,KRW,"[]"
214320.KO,Innocean Worldwide Inc. ,South Korea,Advertising,649,1484,20,20000000,KRW,"[]"
7545.TSE,Nishimatsuya Chain Co. Ltd. ,Japan,Apparel Retail,649,1195,60,59981600,JPY,"[consumer-50]"
6804.TSE,Hosiden Corporation ,Japan,Electronic Components,648,1814,50,51678200,JPY,"[tech-100]"
7740.TSE,Tamron Co.Ltd. ,Japan,Consumer Electronics,648,446,21,20893300,JPY,"[consumer-50]"
014820.KO,Dongwon Systems Corporation ,South Korea,Metal Glass and Plastic Containers,646,1056,29,28991300,KRW,"[]"
8890.TSE,Raysum Co. Ltd. ,Japan,Diversified Real Estate Activities,646,530,29,28598700,JPY,"[]"
001060.KO,JW Pharmaceutical Corporation ,South Korea,Pharmaceuticals,646,548,23,22555500,KRW,"[]"
4849.TSE,en-japan inc. ,Japan,Human Resource and Employment Services,645,473,41,40815300,JPY,"[]"
2340.TW,Taiwan-Asia Semiconductor Corporation ,Taiwan,Semiconductors,645,121,438,437868000,TWD,"[]"
2681.TSE,Geo Holdings Corporation ,Japan,Other Specialty Retail,644,2785,40,39534100,JPY,"[]"
3362.TWO,Ability Opto-Electronics Technology Co.Ltd. ,Taiwan,Electronic Components,644,112,143,142460000,TWD,"[tech-100]"
6474.TSE,Nachi-Fujikoshi Corp. ,Japan,Industrial Machinery and Supplies and Components,644,1942,23,23456000,JPY,"[]"
6996.TSE,Nichicon Corporation ,Japan,Electronic Components,641,1305,68,68417000,JPY,"[tech-100]"
8336.TSE,The Musashino Bank Ltd. ,Japan,Regional Banks,639,532,33,33144600,JPY,"[]"
2160.TSE,GNI Group Ltd. ,Japan,Biotechnology,633,162,48,47486500,JPY,"[]"
089590.KO,Jeju Air Co. Ltd. ,South Korea,Passenger Airlines,632,982,77,76923800,KRW,"[consumer-50]"
084370.KQ,Eugene Technology Co.Ltd. ,South Korea,Semiconductor Materials and Equipment,632,209,22,22272500,KRW,"[tech-100,semiconductors-25]"
6727.TSE,Wacom Co. Ltd. ,Japan,Technology Hardware Storage and Peripherals,631,750,155,155468992,JPY,"[]"
6498.TSE,KITZ Corporation ,Japan,Industrial Machinery and Supplies and Components,627,1136,90,89622704,JPY,"[]"
1762.TSE,Takamatsu Construction Group Co. Ltd. ,Japan,Construction and Engineering,626,1990,35,34818600,JPY,"[]"
5186.TSE,Nitta Corporation ,Japan,Industrial Machinery and Supplies and Components,624,614,28,27848800,JPY,"[]"
8714.TSE,Senshu Ikeda Holdings Inc. ,Japan,Regional Banks,619,603,280,280342016,JPY,"[]"
4628.TSE,Sk Kaken Co.Ltd. ,Japan,Specialty Chemicals,619,676,14,13483900,JPY,"[]"
8198.TSE,Maxvalu Tokai Co.Ltd. ,Japan,Food Retail,619,2538,32,31835400,JPY,"[consumer-50]"
4471.TSE,Sanyo Chemical IndustriesLtd. ,Japan,Specialty Chemicals,615,1173,22,22074200,JPY,"[]"
3704.TW,Zyxel Group Corporation ,Taiwan,Communications Equipment,615,1066,396,395303008,TWD,"[tech-100]"
300720.KO,Hanil Cement Co. Ltd. ,South Korea,Construction Materials,614,1271,69,69261504,KRW,"[]"
2146.TSE,UT Group Co.Ltd. ,Japan,Human Resource and Employment Services,613,1178,39,39320600,JPY,"[]"
098460.KQ,Koh Young Technology Inc. ,South Korea,Semiconductor Materials and Equipment,612,196,67,13119000,KRW,"[tech-100,semiconductors-25]"
7821.TSE,Maeda Kosen Co. Ltd. ,Japan,Construction Materials,612,347,30,30359100,JPY,"[]"
036540.KQ,SFA Semicon Co. Ltd. ,South Korea,Semiconductors,611,443,164,140396000,KRW,"[]"
8892.TSE,ES-CON JAPAN Ltd. ,Japan,Homebuilding,609,737,95,95258096,JPY,"[]"
091120.KQ,EM-Tech.CO. LTD. ,South Korea,Electronic Components,608,238,17,16060900,KRW,"[tech-100]"
271940.KO,Iljin Hysolus Co. Ltd. ,South Korea,Automotive Parts and Equipment,606,73,36,36313200,KRW,"[]"
1909.TW,Longchen Paper & Packaging Co. Ltd. ,Taiwan,Paper Products,605,1570,1326,1325650048,TWD,"[]"
5331.TSE,Noritake Co. Limited ,Japan,Industrial Machinery and Supplies and Components,605,973,15,14712500,JPY,"[]"
8544.TSE,The Keiyo Bank Ltd. ,Japan,Regional Banks,604,456,126,125566000,JPY,"[]"
2351.TW,SDI Corporation ,Taiwan,Semiconductor Materials and Equipment,602,364,182,182140000,TWD,"[tech-100,semiconductors-25]"
6223.TWO,MPI Corporation ,Taiwan,Semiconductor Materials and Equipment,600,245,94,94231104,TWD,"[tech-100,semiconductors-25]"
6703.TSE,Oki Electric Industry Co. Ltd. ,Japan,Electronic Equipment and Instruments,598,2576,87,86619600,JPY,"[tech-100]"
365550.KO,ESR Kendall Square REIT Co. Ltd. ,South Korea,Industrial REITs,595,75,213,213088992,KRW,"[]"
1961.TSE,Sanki Engineering Co. Ltd. ,Japan,Construction and Engineering,595,1370,54,54511700,JPY,"[]"
8155.TSE,Mimasu Semiconductor Industry Co. Ltd. ,Japan,Semiconductor Materials and Equipment,595,651,32,32124600,JPY,"[tech-100,semiconductors-25]"
2979.TSE,SOSiLA Logistics REIT Inc. ,Japan,Industrial REITs,594,60,1,727500,JPY,"[]"
6652.TSE,IDEC Corporation ,Japan,Electrical Components and Equipment,592,566,29,29258500,JPY,"[]"
012510.KO,Douzone Bizon Co. Ltd. ,South Korea,Systems Software,590,243,28,27565500,KRW,"[tech-100]"
2590.TSE,DyDo Group Holdings Inc. ,Japan,Packaged Foods and Meats,590,1298,16,15690300,JPY,"[]"
2723.TW,Gourmet Master Co. Ltd. ,Taiwan,Restaurants,590,659,180,180000000,TWD,"[]"
4979.TWO,LuxNet Corporation ,Taiwan,Communications Equipment,588,61,132,132340000,TWD,"[tech-100]"
8367.TSE,The Nanto Bank Ltd. ,Japan,Regional Banks,587,415,32,31752700,JPY,"[]"
2704.TW,The Ambassador HotelLtd. ,Taiwan,Hotels Resorts and Cruise Lines,587,46,367,366923008,TWD,"[]"
330590.KO,LOTTE REIT Co. Ltd. ,South Korea,Retail REITs,586,89,243,242968992,KRW,"[]"
7283.TSE,Aisan Industry Co. Ltd. ,Japan,Automotive Parts and Equipment,584,1796,63,62592500,JPY,"[]"
6732.TWO,Sensortek Technology Corp. ,Taiwan,Electronic Components,582,114,49,48912000,TWD,"[tech-100]"
2428.TW,Thinking Electronic Industrial Co. Ltd. ,Taiwan,Electronic Components,581,234,128,128113000,TWD,"[tech-100]"
4174.TWO,OBI Pharma Inc. ,Taiwan,Biotechnology,580,0,229,228894000,TWD,"[]"
2851.TW,Central Reinsurance Corporation ,Taiwan,Reinsurance,579,638,800,800388992,TWD,"[]"
2791.TSE,Daikokutenbussan Co.Ltd. ,Japan,Food Retail,579,1734,14,13928700,JPY,"[consumer-50]"
6787.TSE,Meiko Electronics Co. Ltd. ,Japan,Electronic Components,578,1168,26,25644300,JPY,"[tech-100]"
8908.TWO,ShinHsiung Natural Gas Inc. ,Taiwan,Gas Utilities,578,228,284,257700992,TWD,"[]"
2439.TW,Merry Electronics Co. Ltd. ,Taiwan,Consumer Electronics,574,1183,219,219387008,TWD,"[consumer-50]"
2362.TW,Clevo Co. ,Taiwan,Technology Hardware Storage and Peripherals,574,718,585,585216000,TWD,"[]"
5273.TSE,Mitani Sekisan Co. Ltd. ,Japan,Construction Materials,574,594,18,18353600,JPY,"[]"
004490.KO,Sebang Global Battery Co. Ltd. ,South Korea,Automotive Parts and Equipment,573,1163,13,13106900,KRW,"[]"
6080.TSE,M&A Capital Partners Co.Ltd. ,Japan,Investment Banking and Brokerage,571,156,32,31758600,JPY,"[]"
9919.TSE,Kansai Food Market Ltd. ,Japan,Food Retail,571,2604,57,57143600,JPY,"[consumer-50]"
4326.TSE,INTAGE HOLDINGS Inc. ,Japan,Advertising,569,425,38,38073200,JPY,"[]"
3587.TWO,Materials Analysis Technology Inc. ,Taiwan,Semiconductor Materials and Equipment,568,146,69,62487600,TWD,"[tech-100,semiconductors-25]"
002350.KO,Nexen Tire Corporation ,South Korea,Tires and Rubber,568,2082,103,96163400,KRW,"[]"
7224.TSE,ShinMaywa Industries Ltd. ,Japan,Construction Machinery and Heavy Transportation Equipment,568,1593,66,65912200,JPY,"[]"
181710.KO,NHN Corporation ,South Korea,Interactive Home Entertainment,566,1657,34,33705800,KRW,"[consumer-50]"
3493.TSE,Advance Logistics Investment Corporation ,Japan,Industrial REITs,566,49,1,674400,JPY,"[]"
290650.KQ,L&C Bio Co. Ltd ,South Korea,Biotechnology,564,45,23,0,KRW,"[]"
1720.TSE,Tokyu Construction Co. Ltd. ,Japan,Construction and Engineering,564,2008,105,105132000,JPY,"[]"
020560.KO,Asiana Airlines Inc. ,South Korea,Passenger Airlines,561,5303,74,74411800,KRW,"[consumer-50]"
7868.TSE,KOSAIDO Holdings Co. Ltd. ,Japan,Commercial Printing,561,252,27,26938400,JPY,"[]"
4293.TSE,Septeni Holdings Co. Ltd. ,Japan,Advertising,559,200,207,208799008,JPY,"[]"
6516.TSE,Sanyo Denki Co. Ltd. ,Japan,Electrical Components and Equipment,557,859,12,12111900,JPY,"[]"
2653.TSE,Aeon Kyushu Co. Ltd. ,Japan,Broadline Retail,556,3559,35,34757000,JPY,"[consumer-50]"
2108.TW,NANTEX Industry Co. Ltd. ,Taiwan,Specialty Chemicals,554,296,492,492416992,TWD,"[]"
5352.TSE,Krosaki Harima Corporation ,Japan,Construction Materials,550,1178,8,8420900,JPY,"[]"
9551.TSE,METAWATER Co. Ltd. ,Japan,Industrial Machinery and Supplies and Components,549,1051,44,43615500,JPY,"[]"
099190.KQ,i-SENS Inc. ,South Korea,Health Care Equipment,547,195,28,13737200,KRW,"[]"
3019.TW,Asia Optical Co. Inc. ,Taiwan,Electronic Components,546,578,279,279244000,TWD,"[tech-100]"
3078.TWO,Channel Well Technology Co.Ltd. ,Taiwan,Electronic Components,546,269,227,227391008,TWD,"[tech-100]"
015750.KQ,Sungwoo Hitech Co. Ltd. ,South Korea,Automotive Parts and Equipment,543,3249,80,79991600,KRW,"[]"
2501.TW,Cathay Real Estate Development Co.Ltd. ,Taiwan,Real Estate Development,542,648,1160,1159559936,TWD,"[]"
6486.TSE,Eagle Industry Co.Ltd. ,Japan,Automotive Parts and Equipment,537,1112,46,47610400,JPY,"[]"
2608.TW,Kerry TJ Logistics Company Limited ,Taiwan,Air Freight and Logistics,536,390,467,467000000,TWD,"[]"
1946.TSE,Toenec Corporation ,Japan,Construction and Engineering,534,1645,19,18695000,JPY,"[]"
